1205	9199	90
1206	9200	90
1207	9201	90
1208	9202	90
1209	9203	90
1210	9204	90
1211	9205	90
1212	9206	93
1213	9207	93
1214	9208	93
1215	9209	93
1216	9210	6
1217	9211	18
1218	9212	18
1219	9213	18
1220	9214	18
1221	9215	18
1222	9216	18
1223	9217	18
1224	9218	18
1225	9219	63
1226	9220	90
1227	9221	90
1228	9222	3
1229	9223	90
1028	9224	90
1029	9225	90
1030	9226	90
1031	9227	90
1032	9228	90
1033	9229	90
1034	9230	90
1035	9231	90
1036	9232	90
1037	9233	90
1038	9234	90
1039	9235	98
1040	9236	98
1041	9237	98
1042	9238	98
1043	9239	79
1044	9240	79
1045	9241	79
1046	9242	79
1047	9243	79
1048	9244	79
1049	9245	98
1050	9246	98
1051	9247	102
1052	9248	102
1053	9249	90
1054	9250	98
1055	9251	90
1056	9252	102
1057	9253	90
1058	9254	98
1059	9255	98
1230	9256	98
1231	9257	98
1232	9258	102
1233	9259	102
1234	9260	98
1235	9261	102
1236	9262	98
1237	9263	102
1238	9264	74
1239	9265	98
1240	9266	90
1241	9267	90
1242	9268	90
1243	9269	93
1244	9270	90
1245	9271	93
1246	9272	90
1247	9273	90
1248	9274	90
1249	9275	93
1250	9276	93
1251	9277	58
1252	9278	93
1253	9279	90
1254	9280	90
1255	9281	93
1256	9282	15
1257	9283	90
1258	9284	90
1259	9285	90
1260	9286	90
1261	9287	90
1262	9288	90
1263	9289	90
1264	9290	40
1265	9291	90
1266	9292	90
214	9293	84
215	9294	40
216	9295	90
217	9296	98
218	9297	84
219	9298	90
220	9299	90
221	9300	90
999	9301	90
1000	9302	90
35	9303	84
36	9304	84
37	9305	83
38	9306	15
39	9307	90
40	9308	90
41	9309	90
42	9310	90
43	9311	90
44	9312	83
45	9313	83
46	9314	15
47	9315	90
48	9316	83
49	9317	15
50	9318	15
51	9319	15
52	9320	40
53	9321	15
21	9322	15
22	9323	83
23	9324	15
54	9325	67
55	9326	66
56	9327	72
57	9328	72
58	9329	71
59	9330	3
60	9331	98
61	9332	16
62	9333	16
63	9334	36
64	9335	32
65	9336	36
66	9337	36
67	9338	32
68	9339	32
1267	9340	16
1268	9341	76
1269	9342	76
1270	9343	76
1271	9344	32
1272	9345	74
1273	9346	67
1274	9347	67
1275	9348	36
1276	9349	36
1277	9350	36
1278	9351	36
1279	9352	104
1280	9353	67
1281	9354	67
1282	9355	36
1283	9356	36
1284	9357	67
1285	9358	67
1286	9359	32
1287	9360	104
1288	9361	104
1289	9362	56
1290	9363	56
1291	9364	32
1292	9365	72
1293	9366	88
1294	9367	72
1295	9368	88
1296	9369	76
1297	9370	36
1298	9371	56
1299	9372	76
1300	9373	76
1301	9374	88
1302	9375	16
1303	9376	56
1001	9377	36
1304	9378	66
1305	9379	16
1306	9380	16
1307	9381	40
1308	9382	76
1309	9383	76
1310	9384	76
1311	9385	90
1312	9386	90
1313	9387	63
3135	9388	63
1315	9389	63
1316	9390	90
1317	9391	67
1318	9392	67
1319	9393	90
1320	9394	66
1321	9395	90
1322	9396	66
1323	9397	66
1324	9398	63
1325	9399	90
1326	9400	90
1327	9401	90
1328	9402	90
1329	9403	67
1330	9404	67
1331	9405	40
1332	9406	40
1333	9407	63
1334	9408	51
1335	9409	51
1336	9410	90
1337	9411	63
1338	9412	63
1339	9413	51
1340	9414	51
1002	9415	51
177	9416	16
178	9417	67
179	9418	51
180	9419	16
181	9420	90
182	9421	90
183	9422	51
184	9423	67
185	9424	67
186	9425	51
187	9426	51
188	9427	16
189	9428	90
190	9429	51
191	9430	51
192	9431	51
193	9432	98
194	9433	90
195	9434	90
196	9435	90
197	9436	90
198	9437	67
199	9438	40
200	9439	67
201	9440	67
202	9441	67
203	9442	16
204	9443	36
205	9444	36
206	9445	67
207	9446	16
208	9447	90
209	9448	5
210	9449	5
211	9450	5
212	9451	5
213	9452	5
1003	9453	5
140	9454	5
141	9455	90
142	9456	5
143	9457	5
144	9458	5
145	9459	5
146	9460	5
147	9461	5
148	9462	40
149	9463	72
150	9464	40
151	9465	21
152	9466	21
153	9467	90
154	9468	21
155	9469	21
156	9470	90
157	9471	6
158	9472	90
159	9473	21
160	9474	21
161	9475	36
162	9476	36
163	9477	36
164	9478	36
165	9479	36
166	9480	6
167	9481	56
168	9482	56
169	9483	90
170	9484	90
171	9485	21
172	9486	6
173	9487	6
174	9488	56
175	9489	56
176	9490	21
1004	9491	21
104	9492	90
105	9493	6
106	9494	36
107	9495	36
108	9496	36
109	9497	36
110	9498	36
111	9499	36
112	9500	74
113	9501	74
114	9502	74
115	9503	74
116	9504	56
3651	9505	45
3653	9505	95
3654	9505	108
3652	9505	129
118	9506	12
119	9507	95
120	9508	88
121	9509	18
122	9510	74
123	9511	8
124	9512	52
125	9513	74
126	9514	88
127	9515	147
128	9516	75
129	9517	63
130	9518	72
131	9519	72
132	9520	72
133	9521	72
134	9522	72
135	9523	72
136	9524	72
137	9525	8
138	9526	30
139	9527	30
1005	9528	30
69	9529	44
70	9530	44
71	9531	44
72	9532	52
73	9533	52
74	9534	98
75	9535	98
76	9536	72
77	9537	61
78	9538	72
79	9539	72
80	9540	72
81	9541	72
82	9542	72
83	9543	23
84	9544	23
85	9545	23
86	9546	23
87	9547	23
88	9548	23
89	9549	23
90	9550	23
91	9551	23
92	9552	23
93	9553	23
94	9554	23
95	9555	23
96	9556	23
97	9557	23
98	9558	23
99	9559	72
100	9560	98
101	9561	72
102	9562	72
103	9563	72
1006	9564	72
1520	9565	72
1521	9566	72
1522	9567	72
1523	9568	72
1524	9569	72
1525	9570	72
1526	9571	72
1527	9572	112
1528	9573	112
1529	9574	112
1530	9575	112
1531	9576	105
1532	9577	72
1533	9578	72
1534	9579	72
1535	9580	72
1536	9581	72
1537	9582	72
1538	9583	72
1539	9584	72
1540	9585	72
1541	9586	72
1542	9587	34
1543	9588	34
1544	9589	34
1545	9590	34
1546	9591	34
1547	9592	34
1548	9593	34
1549	9594	34
1550	9595	34
1551	9596	34
1552	9597	34
1553	9598	34
1554	9599	34
1555	9600	34
1556	9601	34
1557	9602	34
1558	9603	34
1559	9604	34
1560	9605	34
1561	9606	34
1562	9607	34
1007	9608	34
1563	9609	34
1564	9610	34
1565	9611	72
1566	9612	72
1567	9613	105
1568	9614	113
1569	9615	113
1570	9616	113
1571	9617	113
1572	9618	72
1573	9619	72
1574	9620	72
1575	9621	72
1576	9622	72
1577	9623	74
1578	9624	74
1579	9625	74
1580	9626	72
1581	9627	72
1582	9628	72
1583	9629	72
1584	9630	72
1585	9631	72
1586	9632	72
1587	9633	72
1588	9634	72
3136	9635	72
3137	9636	72
1591	9637	114
1592	9638	28
1593	9639	28
1594	9640	114
1595	9641	20
1596	9642	28
1597	9643	28
1598	9644	20
1599	9645	114
1600	9646	114
1601	9647	28
1602	9648	115
1603	9649	114
1604	9650	114
1008	9651	20
1605	9652	114
1606	9653	114
1607	9654	114
1608	9655	28
1609	9656	28
1610	9657	28
1611	9658	114
1612	9659	20
1613	9660	20
1614	9661	72
1615	9662	72
1616	9663	72
1617	9664	72
1618	9665	72
1619	9666	33
1620	9667	33
1621	9668	33
1622	9669	33
1623	9670	72
1624	9671	72
1625	9672	72
1626	9673	72
1627	9674	72
1628	9675	72
1629	9676	72
1630	9677	72
1631	9678	72
1632	9679	72
1633	9680	72
1634	9681	72
1635	9682	72
1636	9683	98
1637	9684	98
1638	9685	72
1639	9686	72
1640	9687	72
1641	9688	72
1642	9689	72
1643	9690	72
1644	9691	116
1645	9692	116
1646	9693	116
1647	9694	117
1009	9695	43
2658	9696	117
2659	9697	116
2660	9698	117
2661	9699	117
2662	9700	117
2663	9701	117
2664	9702	117
2665	9703	117
2666	9704	118
2667	9705	118
2668	9706	122
2669	9707	119
2670	9708	119
2671	9709	120
2672	9710	122
2673	9711	119
2674	9712	117
2675	9713	122
2676	9714	122
2677	9715	119
2678	9716	122
2679	9717	117
2680	9718	122
2681	9719	119
2682	9720	117
2683	9721	121
2684	9722	33
2685	9723	114
2686	9724	145
2687	9725	145
2688	9726	146
2689	9727	17
2690	9728	114
2691	9729	114
2692	9730	60
2693	9731	60
2694	9732	13
2695	9733	60
2696	9734	17
2697	9735	60
1010	9736	72
1011	9737	60
1012	9738	72
3134	9739	72
1014	9740	17
1015	9741	17
1016	9742	45
1017	9743	72
1018	9744	72
1019	9745	72
1020	9746	72
1021	9747	72
1022	9748	17
1023	9749	13
1024	9750	13
1025	9751	17
1026	9752	13
1027	9753	13
2623	9754	142
2624	9755	142
2625	9756	17
2626	9757	17
2627	9758	13
2628	9759	45
2629	9760	45
2630	9761	144
2631	9762	142
2632	9763	17
2633	9764	17
2634	9765	17
2635	9766	45
2636	9767	45
2637	9768	142
2638	9769	142
2639	9770	142
2640	9771	17
2641	9772	45
2642	9773	142
2643	9774	142
2644	9775	45
2645	9776	144
2646	9777	13
2647	9778	13
2648	9779	142
2649	9780	142
2650	9781	142
2651	9782	142
2652	9783	142
2653	9784	13
2654	9785	13
2655	9786	45
2656	9787	142
1761	9788	142
2657	9789	142
2587	9790	142
2588	9791	142
2589	9792	13
2590	9793	13
2591	9794	45
2592	9795	72
2593	9796	72
2594	9797	72
2595	9798	72
2596	9799	72
2597	9800	72
2598	9801	72
2599	9802	72
2600	9803	72
2601	9804	72
2602	9805	72
2603	9806	72
2604	9807	72
2605	9808	72
2606	9809	72
2607	9810	72
2608	9811	72
2609	9812	72
2610	9813	72
2611	9814	72
2612	9815	72
2613	9816	140
2614	9817	140
2615	9818	143
2616	9819	17
2617	9820	143
2618	9821	140
2619	9822	140
2620	9823	143
2621	9824	143
2622	9825	140
2554	9826	72
2555	9827	140
2556	9828	72
2557	9829	72
2558	9830	72
2559	9831	72
2560	9832	143
2561	9833	143
2562	9834	140
2563	9835	140
2564	9836	143
2565	9837	17
2566	9838	143
2567	9839	72
2568	9840	72
2569	9841	140
2570	9842	72
2571	9843	72
2572	9844	72
2573	9845	72
2574	9846	72
2575	9847	72
2576	9848	72
2577	9849	72
2578	9852	27
2579	9853	27
2580	9854	27
2581	9855	141
2582	9856	22
2583	9857	22
2584	9858	22
2585	9859	22
2586	9860	46
2521	9861	46
2522	9862	98
2523	9863	98
2524	9864	92
2525	9865	98
2526	9866	92
2527	9867	92
2528	9868	92
2529	9869	94
2530	9870	98
2531	9871	72
2532	9872	72
2533	9873	72
2534	9874	72
2535	9875	107
2536	9876	61
2537	9877	72
2538	9878	98
2539	9879	61
2540	9880	72
2541	9881	72
2542	9882	98
2543	9883	61
2544	9884	61
2545	9885	138
2546	9886	13
2547	9887	13
2548	9888	60
2549	9889	138
2550	9890	61
2551	9891	60
2552	9892	60
1760	9893	60
2553	9894	61
2488	9895	138
2489	9896	72
2490	9897	72
2491	9898	72
2492	9899	98
2493	9900	98
2494	9901	98
2495	9902	72
2496	9903	72
2497	9904	72
2498	9905	72
2499	9906	72
2500	9907	72
2501	9908	47
2502	9909	47
2503	9910	47
2504	9911	61
2505	9912	72
2506	9913	72
2507	9914	72
2508	9915	105
2509	9916	105
2510	9917	61
2511	9918	61
2512	9919	61
2513	9920	61
2514	9921	98
2515	9922	98
2516	9923	47
2517	9924	139
2518	9925	139
2519	9926	139
2520	9927	72
2409	9928	72
2410	9929	72
2411	9930	72
2412	9931	72
2413	9932	72
2414	9933	72
2415	9934	72
2416	9935	72
2417	9936	74
2418	9937	74
2419	9938	74
2420	9939	74
2421	9940	74
2422	9941	74
2423	9942	74
2424	9943	74
2425	9944	74
2426	9945	74
1759	9946	74
2427	9947	74
2428	9948	74
2429	9949	74
2430	9950	74
2431	9951	93
2432	9952	135
2433	9953	72
2434	9954	96
2435	9955	96
2436	9956	72
2437	9957	93
2438	9958	93
2439	9959	72
2440	9960	93
2441	9961	93
2442	9962	93
2443	9963	72
2444	9964	72
2445	9965	96
2446	9966	96
2373	9967	72
2374	9968	72
2375	9969	96
2376	9970	96
2377	9971	60
2378	9972	60
2379	9973	96
2380	9974	135
2381	9975	72
2382	9976	72
2383	9977	59
2384	9978	72
2385	9979	134
2386	9980	93
2387	9981	93
2388	9982	17
1758	9983	17
2389	9984	60
2390	9985	93
2391	9986	17
2392	9987	96
2393	9988	96
2394	9989	17
2395	9990	93
2396	9991	60
2397	9992	134
2398	9993	17
2399	9994	93
2400	9995	134
2401	9996	134
2402	9997	96
2403	9998	17
2404	9999	134
2405	10000	17
2406	10001	17
2407	10002	135
2408	10003	17
2340	10004	98
2341	10005	17
2342	10006	134
2343	10007	135
2344	10008	134
2345	10009	134
2346	10010	134
2347	10011	134
2348	10012	134
2349	10013	134
2350	10014	74
2351	10015	74
1753	10016	72
2352	10017	18
1754	10018	18
2353	10019	18
1755	10020	18
2354	10021	137
2355	10022	18
2356	10023	18
2357	10024	75
2358	10025	18
2359	10026	18
2360	10027	136
2361	10028	18
2362	10029	136
2363	10030	136
2364	10031	137
2365	10032	18
2366	10033	18
2367	10034	18
2368	10035	136
2369	10036	136
1756	10037	136
2370	10038	136
1757	10039	136
2371	10040	136
2372	10041	136
2306	10042	136
2307	10043	136
2308	10044	72
2309	10045	60
2310	10046	60
2311	10047	60
2312	10048	60
2313	10049	60
2314	10050	60
2315	10051	60
2316	10052	47
2270	10053	47
2271	10054	47
2272	10055	47
2273	10056	72
2274	10057	72
2275	10058	72
2276	10059	17
2277	10060	17
2278	10061	17
2279	10062	17
2280	10063	47
2281	10064	72
2298	10065	72
2299	10066	72
2300	10067	72
2301	10068	72
2302	10069	72
2303	10070	72
2282	10071	72
1716	10072	72
2283	10073	72
2284	10074	72
2285	10075	60
2286	10076	60
2287	10077	60
2288	10078	60
2289	10079	72
2290	10080	72
2291	10081	60
2292	10082	60
2293	10083	60
2294	10084	60
2295	10085	60
2296	10086	72
2297	10087	72
2304	10088	72
2305	10089	72
2332	10090	72
2234	10091	72
2235	10092	72
2236	10093	96
2237	10094	17
2238	10095	96
2239	10096	47
2240	10097	17
2241	10098	72
2242	10099	72
2243	10100	17
2244	10101	96
2245	10102	47
2246	10103	47
2263	10104	96
2264	10105	47
2265	10106	47
2266	10107	17
2267	10108	72
2247	10109	96
1752	10110	96
2248	10111	17
2249	10112	47
2250	10113	60
2251	10114	60
2252	10115	60
2253	10116	60
2254	10117	60
2255	10118	96
2256	10119	96
2257	10120	72
2258	10121	72
2259	10122	96
2260	10123	60
2261	10124	60
2262	10125	96
2268	10126	96
2269	10127	72
2333	10128	96
2198	10129	60
2199	10130	60
2200	10131	60
2201	10132	60
2202	10133	60
2203	10134	60
2204	10135	96
2205	10136	98
2206	10137	60
2207	10138	60
2208	10139	96
2209	10140	96
2210	10141	60
2228	10142	96
2229	10143	17
2230	10144	60
2231	10145	60
2232	10146	60
2211	10147	72
1762	10148	72
2212	10149	72
2213	10150	17
2214	10151	17
2215	10152	96
2216	10153	96
2217	10154	60
2218	10155	60
2219	10156	60
2220	10157	74
2221	10158	74
2222	10159	74
2223	10160	74
2224	10161	74
2225	10162	74
2226	10163	74
2227	10164	74
2233	10165	74
2334	10166	74
2164	10167	74
2165	10168	74
2166	10169	47
2167	10170	74
2168	10171	74
2169	10172	17
2170	10173	72
2171	10174	96
2172	10175	96
2173	10176	74
2174	10177	47
2175	10178	47
2176	10179	96
2177	10180	74
2178	10181	72
1763	10182	72
2193	10183	74
2194	10184	74
2195	10185	74
2179	10186	74
2180	10187	74
2181	10188	60
2182	10189	60
2183	10190	72
2184	10191	17
2185	10192	17
2186	10193	127
2187	10194	47
2188	10195	47
2189	10196	133
2190	10197	133
2191	10198	72
2192	10199	72
2196	10200	72
2197	10201	72
2335	10202	72
2153	10203	72
2154	10204	72
1727	10205	96
1728	10206	96
1729	10207	96
1730	10208	96
2155	10209	96
2156	10210	60
2157	10211	17
2158	10212	60
2159	10213	60
1731	10214	72
1732	10215	127
1733	10216	72
1734	10217	47
2160	10218	47
2161	10219	47
1735	10220	127
1736	10221	60
1737	10222	60
1738	10223	47
1739	10224	72
1740	10225	72
1741	10226	60
1742	10227	96
1743	10228	72
1744	10229	127
1745	10230	47
1746	10231	96
1747	10232	60
1748	10233	96
1749	10234	60
1649	10235	47
1750	10236	96
1751	10237	72
2162	10238	127
2163	10239	47
2336	10240	60
2121	10241	127
2122	10242	96
2123	10243	47
2124	10244	47
2126	10245	127
2127	10246	60
2128	10247	127
2129	10248	98
2130	10249	123
2131	10250	123
2132	10251	123
2133	10252	96
2134	10253	96
2135	10254	47
2136	10255	47
2137	10256	96
2138	10257	96
1722	10258	96
2139	10259	47
1723	10260	96
2140	10261	96
1724	10262	47
2141	10263	98
1725	10264	96
2142	10265	123
1726	10266	96
2143	10267	95
2144	10268	47
2145	10269	47
2146	10270	95
2147	10271	95
2148	10272	127
2149	10273	96
2150	10274	95
2151	10275	95
2152	10276	98
2337	10277	96
2087	10278	96
2088	10279	96
2090	10280	47
2091	10281	95
2092	10282	96
2093	10283	96
2094	10284	96
2095	10285	95
2096	10287	123
2097	10288	96
2098	10289	96
2099	10290	47
2100	10291	47
2101	10292	95
2102	10293	96
2103	10294	96
2104	10295	96
2105	10296	95
2125	10297	10
1720	10298	63
2106	10299	10
1721	10300	7
2107	10301	7
2108	10302	18
2109	10303	131
2110	10304	18
2111	10305	18
2112	10306	18
2113	10307	18
2114	10308	18
2115	10309	132
2116	10310	132
2117	10311	48
2118	10312	48
2119	10313	48
2120	10314	48
2317	10315	48
2052	10316	48
2053	10317	48
2054	10318	48
2058	10319	130
2059	10320	18
2060	10321	98
2061	10322	98
2062	10323	123
2063	10324	58
2064	10325	58
2065	10326	63
2066	10327	63
2067	10328	63
2068	10329	63
2069	10330	63
2070	10331	63
2089	10332	63
2071	10333	63
1719	10334	63
2072	10335	63
2073	10336	63
2074	10337	63
2075	10338	98
2076	10339	98
2077	10340	123
2078	10341	123
2079	10342	181
2080	10343	81
2081	10344	81
2082	10345	81
2083	10346	81
2084	10347	81
2085	10348	81
2086	10349	81
2318	10350	81
2319	10351	81
2320	10352	72
2321	10353	72
2322	10354	72
2323	10355	72
2324	10356	72
2325	10357	72
2326	10358	91
2327	10359	91
2328	10360	91
2329	10361	97
2330	10362	97
2331	10363	97
2338	10364	97
2339	10365	97
2019	10366	86
2021	10367	74
2022	10368	72
2023	10369	74
2024	10370	29
2025	10371	29
2026	10372	29
2027	10373	29
2028	10374	29
2029	10375	74
2030	10376	74
2031	10377	74
2032	10378	74
2033	10379	54
2034	10380	68
2035	10381	68
2055	10382	68
2056	10383	68
2036	10384	68
2057	10385	68
2037	10386	74
2038	10387	74
2039	10388	74
2040	10389	86
2041	10390	86
2042	10391	29
2043	10392	108
2044	10393	68
2045	10394	86
2046	10395	86
2047	10396	29
2048	10397	29
2049	10398	68
2050	10399	29
2051	10400	98
1984	10401	68
1985	10402	86
1986	10403	68
1987	10404	29
1988	10405	86
1989	10406	86
1990	10407	86
1991	10408	29
1992	10409	86
1993	10410	86
1994	10411	68
1995	10412	29
1996	10413	68
1997	10414	29
1998	10415	29
1999	10416	86
2000	10417	86
2001	10418	68
2020	10419	86
1718	10420	86
2002	10421	86
2003	10422	86
2004	10423	86
2005	10424	68
2006	10425	86
2007	10426	108
2008	10427	98
2009	10428	98
2010	10429	98
2011	10430	74
2012	10431	74
2013	10432	74
2014	10433	74
2015	10434	98
2016	10435	74
4184	10436	254
2018	10437	86
1979	10438	86
1980	10449	72
1981	10450	72
1982	10451	26
1983	10452	26
1717	10453	62
1813	10454	72
1814	10455	72
1815	10456	72
1816	10457	74
1817	10458	74
1818	10459	26
1819	10460	72
1820	10461	72
1821	10462	62
1822	10463	74
1823	10464	62
1824	10465	74
1825	10466	72
1826	10467	98
1827	10468	72
1828	10469	72
1962	10470	72
1963	10471	74
1964	10472	74
1965	10473	74
1966	10474	98
1967	10475	98
1968	10476	98
1969	10477	98
1970	10478	98
1971	10479	72
1972	10480	72
1973	10481	72
1974	10482	62
1975	10483	62
1976	10484	72
1977	10485	72
1701	10486	72
1702	10487	72
1703	10488	62
1704	10489	72
1705	10490	72
1706	10491	72
1707	10492	72
1708	10493	72
1709	10494	72
1710	10495	74
1711	10496	98
1712	10497	26
1713	10498	26
1714	10499	98
1715	10500	34
1812	10501	34
1978	10502	34
1927	10503	34
1928	10504	34
1929	10505	34
1930	10506	42
1931	10507	42
1932	10508	42
1933	10509	62
1934	10510	62
1935	10511	98
1936	10512	72
1937	10513	98
1938	10514	98
1939	10515	98
1940	10516	98
1941	10517	98
1942	10518	62
1943	10519	62
1944	10520	62
1945	10521	62
1946	10522	74
1947	10523	72
1948	10524	26
1949	10525	62
1950	10526	62
1951	10527	62
1952	10528	74
1953	10529	62
1954	10530	74
1955	10531	26
1956	10532	26
1957	10533	26
1958	10534	26
1959	10535	26
1960	10536	26
1961	10537	26
1895	10538	72
1896	10539	72
1897	10540	72
1898	10541	72
1899	10542	72
1900	10543	62
1901	10544	72
1902	10545	72
1916	10560	72
1920	10564	19
1926	10574	72
1864	10580	72
1865	10581	74
1866	10582	62
1867	10583	74
1869	10589	72
1870	10590	72
1871	10591	72
1872	10592	72
1873	10593	72
1874	10594	72
1700	10595	72
1875	10596	72
1876	10597	72
1877	10598	72
1878	10599	72
1879	10600	72
1880	10601	72
1881	10602	72
1882	10603	72
1883	10604	72
1884	10605	72
1885	10606	72
1886	10607	72
1887	10608	72
1888	10609	72
1889	10610	72
1890	10611	72
1891	10612	72
1892	10613	72
1893	10614	72
1894	10615	72
1831	10616	62
1832	10617	62
1833	10618	62
1834	10619	62
1835	10620	62
1836	10621	62
1837	10622	62
1838	10623	62
1839	10624	62
1840	10625	62
